"证券代码","证券简称","上市板","上市日期","企业规模","成立日期","注册资本[元]","主营产品类型","所属区县","城市","注册地址","办公地址","员工总数","证监会行业名称","总市值[元]","市值[亿元]","市盈率PE","Wind ESG评级","Wind ESG综合得分","坐标"
"002991.SZ","甘源食品","主板","2020-07-31T00:00:00+08:00","大型","2006-02-14T00:00:00+08:00","93215831","休闲食品","安源区","萍乡市","江西省萍乡市安源区萍乡经济技术开发区清泉生物医药食品工业园","江西省萍乡市安源区萍乡经济技术开发区清泉生物医药食品工业园","2104","制造业","5823192962.57","58.2319296257","43.1313819885254","BB","5.52","POINT(113.84801289 27.65156697)"
"002167.SZ","东方锆业","主板","2007-09-13T00:00:00+08:00","大型","1995-11-10T00:00:00+08:00","775134000","工业陶瓷、重有色金属","澄海区","汕头市","广东省汕头市澄海区盐鸿镇顶洋路北东方锆业园综合楼","广东省汕头市珠津工业区凯撒工业园珠津一街3号楼3层","1115","制造业","5821256340","58.2125634","27.8489151000977","BB","5.42","POINT(116.86281811 23.60253538)"
"002454.SZ","松芝股份","主板","2010-07-20T00:00:00+08:00","大型","2002-06-04T00:00:00+08:00","628581600","空调器具","闵行区","上海市","上海市闵行区莘庄工业区华宁路4999号","上海市闵行区莘庄工业园区颛兴路2059号","3334","制造业","5820665616","58.20665616","56.4438667297363","BB","5.76","POINT(121.3628648 31.07820227)"
"002017.SZ","东信和平","主板","2004-07-13T00:00:00+08:00","大型","1998-10-20T00:00:00+08:00","446486084","集成电路、智能商用设备","香洲区","珠海市","广东省珠海市南屏科技工业园屏工中路8号","广东省珠海市南屏科技工业园屏工中路8号","1629","制造业","5817713674.52","58.1771367452","128.842575073242","BB","5.54","POINT(113.46609765 22.22032538)"
"688697.SH","纽威数控","科创板","2021-09-17T00:00:00+08:00","大型","1997-04-29T00:00:00+08:00","326666700","机床机械","虎丘区","苏州市","江苏省苏州市高新区通安浔阳江路69号","江苏省苏州市高新区通安浔阳江路69号","1040","制造业","5808133926","58.08133926","28.5906600952148","BB","5.8","POINT(120.41988306 31.37196979)"
"605136.SH","丽人丽妆","主板","2020-09-29T00:00:00+08:00","大型","2010-05-27T00:00:00+08:00","401885000","运营平台系统","松江区","上海市","上海市松江区乐都西路825弄89,90号6层618室","上海市徐汇区番禺路876号","1190","批发和零售业","5803219400","58.032194","15.3145532608032","BBB","6.64","POINT(121.20250291 31.01444351)"
"603800.SH","道森股份","主板","2015-12-10T00:00:00+08:00","大型","2001-10-29T00:00:00+08:00","208000000","勘探采油设备及配件","相城区","苏州市","江苏省苏州市相城区太平镇","江苏省苏州市相城区太平镇兴太路","1018","制造业","5801120000","58.0112","-200.826080322266","BBB","6.35","POINT(120.68747947 31.43370208)"
"601579.SH","会稽山","主板","2014-08-25T00:00:00+08:00","大型","1993-10-18T00:00:00+08:00","497360000","黄酒","柯桥区","绍兴市","浙江省绍兴市柯桥区湖塘街道杨绍路2579号","浙江省绍兴市柯桥区湖塘街道杨绍路2579号","1405","制造业","5789270400","57.892704","20.8196086883545","BB","5.91","POINT(120.4422238 30.05243984)"
"002467.SZ","二六三","主板","2010-09-08T00:00:00+08:00","中型","1999-12-16T00:00:00+08:00","1368611873","互联网服务、寻呼通信服务","昌平区","北京市","北京市昌平区城区镇超前路13号","北京市朝阳区和平里东土城路14号建达大厦16-18层","1014","信息传输、软件和信息技术服务业","5789228222.79","57.8922822279","53.4011383056641","BBB","6.01","POINT(116.2367485 40.20311676)"
"003037.SZ","三和管桩","主板","2021-02-04T00:00:00+08:00","大型","2003-11-07T00:00:00+08:00","503836583","混凝土及砂浆、建筑型材","","中山市","广东省中山市小榄镇同兴东路30号","广东省中山市东升镇同兴东路30号","5597","制造业","5789082338.67","57.8908233867","115.057350158691","BB","5.41","POINT(113.29175281 22.63714501)"
"002329.SZ","皇氏集团","主板","2010-01-06T00:00:00+08:00","大型","2001-05-31T00:00:00+08:00","837640035","乳制品、饮料","西乡塘区","南宁市","广西壮族自治区南宁市高新区丰达路65号","广西壮族自治区南宁市高新区丰达路65号","2782","制造业","5788092641.85","57.8809264185","-14.4491319656372","BB","5.4","POINT(108.27598188 22.88543739)"
"002374.SZ","中锐股份","主板","2010-03-18T00:00:00+08:00","大型","1995-02-16T00:00:00+08:00","1087953783","金属包装制品、装修工程","牟平区","烟台市","山东省烟台市牟平区姜格庄街道办事处丽鹏路1号","山东省烟台市牟平区姜格庄街道办事处丽鹏路1号,上海市长宁区金钟路767弄2号","1693","制造业","5787914125.56","57.879141255600004","-8.66743087768555","B","4.83","POINT(121.81686608 37.40028646)"
"600804.SH","ST鹏博士","主板","1994-01-03T00:00:00+08:00","大型","1985-01-17T00:00:00+08:00","1657463906","行业专用软件、教育培训服务、运营平台系统","郫都区","成都市","四川省成都市高新区高朋大道5号1栋205","四川省成都市高新区高朋大道5号1栋205","3476","信息传输、软件和信息技术服务业","5784549031.94","57.84549031939999","-5.82566690444946","BB","5.8","POINT(104.03818347 30.62810262)"
"688182.SH","灿勤科技","科创板","2021-11-16T00:00:00+08:00","中型","2004-04-09T00:00:00+08:00","400000000","专用设备与零部件","张家港市","张家港市","江苏省苏州市张家港市保税区金港路19号","江苏省苏州市张家港市金港镇金港路266号","697","制造业","5784000000","57.84","87.4608383178711","BB","5.02","POINT(120.44214189 31.95377062)"
"600983.SH","惠而浦","主板","2004-07-27T00:00:00+08:00","大型","2000-03-30T00:00:00+08:00","766439000","厨房器具、空调器具、清洁器具、熨烫器具","蜀山区","合肥市","安徽省合肥市高新技术产业开发区习友路4477号","安徽省合肥市高新技术产业开发区习友路4477号","4632","制造业","5778950060","57.7895006","-9.91886329650879","BB","5.92","POINT(117.09352335 31.81866187)"
"002668.SZ","ST奥马","主板","2012-04-16T00:00:00+08:00","大型","2002-11-01T00:00:00+08:00","1084111428","制冷器具、专业咨询服务","","中山市","广东省中山市南头镇东福北路54号","广东省中山市南头镇东福北路54号","10322","制造业","5778313911.24","57.7831391124","65.4931259155273","B","4.11","POINT(113.31423635 22.72420529)"
"600531.SH","豫光金铅","主板","2002-07-30T00:00:00+08:00","大型","2000-01-06T00:00:00+08:00","1090242634","白银、黄金、铅、铜、无机化工原料、锌","济源市","济源市","河南省济源市荆梁南街1号","河南省济源市荆梁南街1号","3684","制造业","5778285960.2","57.782859601999995","14.3158807754517","BBB","6.46","POINT(112.57290675 35.09022366)"
"002880.SZ","卫光生物","主板","2017-06-16T00:00:00+08:00","中型","1986-04-07T00:00:00+08:00","226800000","生物诊断试剂、血液系统用制剂","光明区","深圳市","广东省深圳市光明新区光明街道光侨大道3402号","广东省深圳市光明新区光明街道光侨大道3402号","759","制造业","5772060000","57.7206","28.3244590759277","BBB","6.61","POINT(113.94794254 22.75746479)"
"605300.SH","佳禾食品","主板","2021-04-30T00:00:00+08:00","大型","2001-05-15T00:00:00+08:00","400010000","食品添加剂、休闲食品","吴江区","苏州市","江苏省苏州市吴江区松陵镇友谊工业区五方路127号","江苏省苏州市吴江区中山南路518号","1048","制造业","5768144200","57.681442","51.7705726623535","BBB","6.08","POINT(120.66298505 31.10413394)"
"688103.SH","国力股份","科创板","2021-09-10T00:00:00+08:00","中型","2000-10-12T00:00:00+08:00","95390000","电气仪器仪表、电子元器件","昆山市","昆山市","江苏省苏州市昆山市开发区西湖路28号","江苏省苏州市昆山市开发区西湖路28号","828","制造业","5766325500","57.663255","75.958625793457","BB","5.66","POINT(121.06837395 31.3988456)"
"600936.SH","广西广电","主板","2016-08-15T00:00:00+08:00","大型","2000-03-16T00:00:00+08:00","1671026239","有线电视网、专用设备与零部件","良庆区","南宁市","广西壮族自治区南宁市中国(广西)自由贸易试验区南宁片区五象大道691号新媒体中心A座1楼","广西壮族自治区南宁市云景路景晖巷8号广西广电综合业务大楼","4582","信息传输、软件和信息技术服务业","5765040524.55","57.650405245500004","-14.4927577972412","BBB","5.82","POINT(108.420418 22.75412)"
"600200.SH","江苏吴中","主板","1999-04-01T00:00:00+08:00","大型","1994-06-28T00:00:00+08:00","712388832","呼吸系统用制剂、金盐、抗肿瘤制剂、轻有色金属、外衣、消化系统用制剂、住宅楼盘","吴中区","苏州市","江苏省苏州市吴中区东方大道988号","江苏省苏州市吴中区东方大道988号","1067","制造业","5763225650.88","57.6322565088","-89.1824569702148","A","7.55","POINT(120.67158794 31.26730661)"
"300468.SZ","四方精创","创业板","2015-05-27T00:00:00+08:00","大型","2003-11-21T00:00:00+08:00","530649275","软件外包服务","南山区","深圳市","广东省深圳市南山区粤海街道高新区社区高新南七道8号四方精创资讯大厦3层","广东省深圳市南山区粤海街道高新区社区高新南七道8号四方精创资讯大厦","2271","信息传输、软件和信息技术服务业","5762851126.5","57.628511265","85.6937484741211","BBB","6.5","POINT(113.94739631 22.53725887)"
"002729.SZ","好利科技","主板","2014-09-12T00:00:00+08:00","中型","1992-05-23T00:00:00+08:00","130692800","变电设备","翔安区","厦门市","福建省厦门市翔安区舫山东二路829号","福建省厦门市翔安区舫山东二路829号","542","制造业","5755710912","57.55710912","222.723358154297","BB","5.11","POINT(118.25777332 24.64862414)"
"688207.SH","格灵深瞳-U","科创板","2022-03-17T00:00:00+08:00","中型","2013-08-16T00:00:00+08:00","184980819","运营平台系统、智能商用设备","朝阳区","北京市","北京市朝阳区望京东路1号1层101内1A025","北京市海淀区永泰庄北路1号天地邻枫创新产业园1号楼B栋","280","信息传输、软件和信息技术服务业","5754753279.09","57.5475327909","-141.820465087891","","2.99","POINT(116.4772733 40.00565924)"
"000536.SZ","华映科技","主板","1993-11-26T00:00:00+08:00","大型","1995-05-25T00:00:00+08:00","2766032803","玻璃、电子设备及加工、电子元器件、显示设备","马尾区","福州市","福建省福州市马尾区儒江西路6号","福建省福州市马尾区儒江西路6号","3150","制造业","5753348230.24","57.533482302399996","-14.6374969482422","BBB","6.79","POINT(119.40550031 26.02237803)"
"600758.SH","辽宁能源","主板","1996-10-29T00:00:00+08:00","大型","1993-12-28T00:00:00+08:00","1322017394","火电、热力","沈河区","沈阳市","辽宁省沈阳市沈河区青年大街110号2号楼5楼","辽宁省沈阳市沈北新区设大路38号","15498","采矿业","5750775663.9","57.50775663899999","26.387674331665","BB","5.76","POINT(123.42553525 41.79291847)"
"300903.SZ","科翔股份","创业板","2020-11-05T00:00:00+08:00","大型","2001-11-02T00:00:00+08:00","403270203","电子元器件","惠阳区","惠州市","广东省惠州市惠阳区大亚湾西区龙山八路9号","广东省惠州市惠阳区大亚湾西区龙山八路9号","3318","制造业","5750633094.78","57.506330947799995","76.4446716308594","BB","5.74","POINT(114.47523257 22.75654864)"
"300052.SZ","中青宝","创业板","2010-02-11T00:00:00+08:00","大型","2003-07-22T00:00:00+08:00","262013710","互联网服务、旅游景点、网络游戏","福田区","深圳市","广东省深圳市福田区华富街道新田社区深南大道1006号深圳国际创新中心(福田科技广场)D栋五层","广东省深圳市南山区深圳湾科技生态园10A栋21-24层","498","信息传输、软件和信息技术服务业","5745960660.3","57.459606603000005","-116.364295959473","BB","5.63","POINT(114.06515958 22.54450638)"
"600449.SH","宁夏建材","主板","2003-08-29T00:00:00+08:00","大型","1998-12-04T00:00:00+08:00","478181042","水泥","西夏区","银川市","宁夏回族自治区银川市西夏区新小线二公里处","宁夏回族自治区银川市金凤区人民广场东街219号建材大厦","2761","制造业","5742954314.42","57.429543144200004","7.05343198776245","BB","5.15","POINT(106.09049569 38.51862444)"
"688259.SH","创耀科技","科创板","2022-01-12T00:00:00+08:00","大型","2006-08-02T00:00:00+08:00","80000000","专业咨询服务、专用设备与零部件","吴中区","苏州市","江苏省苏州市工业园区金鸡湖大道1355号国际科技园1期133单元","江苏省苏州市工业园区金鸡湖大道1355号国际科技园1期133单元","349","信息传输、软件和信息技术服务业","5740800000","57.408","56.1211585998535","BB","5.28","POINT(120.66220674 31.2978929)"
"002695.SZ","煌上煌","主板","2012-09-05T00:00:00+08:00","大型","1999-04-01T00:00:00+08:00","512304224","休闲食品","南昌县","南昌市","江西省南昌市南昌县小蓝经济开发区小蓝中大道66号","江西省南昌市南昌县小蓝经济开发区小蓝中大道66号","2279","制造业","5734096220.76","57.3409622076","50.3191871643066","BB","5.91","POINT(115.8933507 28.55771425)"
"300634.SZ","彩讯股份","创业板","2018-03-23T00:00:00+08:00","大型","2004-01-06T00:00:00+08:00","444011100","行业专用软件、系统集成服务、专业咨询服务","南山区","深圳市","广东省深圳市南山区粤海街道高新区社区科苑南路3176号彩讯科技大厦三十一层","广东省深圳市南山区高新南区科苑南路3176号彩讯科创中心31层","2986","信息传输、软件和信息技术服务业","5732183301","57.32183301","33.8012657165527","BBB","6.57","POINT(113.94116847 22.53277462)"
